No.,QRCODE,SLOT_NO,MAIN_LOADING_TIME,FIRST_IN_DATETIME,LAST_IN_DATETIME,QRCODE
25893,A11F2S2642119709,2,2026-08-19 6:18,18:42.0,18:42.0,A11F2S2642119709
25894,A11F2S2642119694,6,2026-08-19 6:18,18:42.0,18:42.0,A11F2S2642119694
25895,A11F2S2642119708,3,2026-08-19 6:18,18:42.0,18:42.0,A11F2S2642119708
25896,A11F2S2642119707,4,2026-08-19 6:18,18:42.0,18:42.0,A11F2S2642119707
25897,A11F2S2642119696,3,2026-08-19 6:18,18:33.0,18:33.0,A11F2S2642119696
25898,A11F2S2642119687,1,2026-08-19 6:18,18:33.0,18:33.0,A11F2S2642119687
25899,A11F2S2642119683,6,2026-08-19 6:18,18:33.0,18:33.0,A11F2S2642119683
25900,A11F2S2642119695,4,2026-08-19 6:18,18:33.0,18:33.0,A11F2S2642119695
25901,A11F2S2642119701,5,2026-08-19 6:18,18:33.0,18:33.0,A11F2S2642119701
25902,A11F2S2642119697,2,2026-08-19 6:18,18:33.0,18:33.0,A11F2S2642119697
25903,A11F2S2642119689,5,2026-08-19 6:18,18:25.0,18:25.0,A11F2S2642119689
25904,A11F2S2642119599,2,2026-08-19 6:18,18:25.0,18:25.0,A11F2S2642119599
25905,A11F2S2642119688,6,2026-08-19 6:18,18:25.0,18:25.0,A11F2S2642119688
25906,A11F2S2642119598,3,2026-08-19 6:18,18:25.0,18:25.0,A11F2S2642119598
25907,A11F2S2642119702,4,2026-08-19 6:18,18:25.0,18:25.0,A11F2S2642119702
25908,A11F2S2642119600,1,2026-08-19 6:18,18:25.0,18:25.0,A11F2S2642119600
25909,A11F2S2642119618,1,2026-08-19 6:18,18:16.0,18:16.0,A11F2S2642119618
25910,A11F2S2642119615,4,2026-08-19 6:18,18:16.0,18:16.0,A11F2S2642119615
25911,A11F2S2642119617,2,2026-08-19 6:18,18:16.0,18:16.0,A11F2S2642119617
25912,A11F2S2642119602,5,2026-08-19 6:18,18:16.0,18:16.0,A11F2S2642119602
25913,A11F2S2642119616,3,2026-08-19 6:18,18:16.0,18:16.0,A11F2S2642119616
25914,A11F2S2642119601,6,2026-08-19 6:18,18:16.0,18:16.0,A11F2S2642119601
25915,A11F2S2642119603,4,2026-08-19 6:17,18:08.0,18:08.0,A11F2S2642119603
25916,A11F2S2642119605,2,2026-08-19 6:17,18:08.0,18:08.0,A11F2S2642119605
25917,A11F2S2642119590,5,2026-08-19 6:17,18:08.0,18:08.0,A11F2S2642119590
25918,A11F2S2642119606,1,2026-08-19 6:17,18:08.0,18:08.0,A11F2S2642119606
25919,A11F2S2642119604,3,2026-08-19 6:17,18:08.0,18:08.0,A11F2S2642119604
25920,A11F2S2642119589,6,2026-08-19 6:17,18:08.0,18:08.0,A11F2S2642119589
25921,A11F2S2642119721,1,2026-08-19 6:17,18:00.0,18:00.0,A11F2S2642119721
25922,A11F2S2642119607,6,2026-08-19 6:17,18:00.0,18:00.0,A11F2S2642119607
25923,A11F2S2642119597,4,2026-08-19 6:17,18:00.0,18:00.0,A11F2S2642119597
25924,A11F2S2642119719,3,2026-08-19 6:17,18:00.0,18:00.0,A11F2S2642119719
25925,A11F2S2642119608,5,2026-08-19 6:17,18:00.0,18:00.0,A11F2S2642119608
25926,A11F2S2642119720,2,2026-08-19 6:17,18:00.0,18:00.0,A11F2S2642119720
25927,A11F2S2642119725,4,2026-08-19 6:17,17:52.0,17:52.0,A11F2S2642119725
25928,A11F2S2642119711,6,2026-08-19 6:17,17:52.0,17:52.0,A11F2S2642119711
25929,A11F2S2642119712,5,2026-08-19 6:17,17:52.0,17:52.0,A11F2S2642119712
25930,A11F2S2642119726,3,2026-08-19 6:17,17:52.0,17:52.0,A11F2S2642119726
25931,A11F2S2642119727,2,2026-08-19 6:17,17:52.0,17:52.0,A11F2S2642119727
25932,A11F2S2642119728,1,2026-08-19 6:17,17:52.0,17:52.0,A11F2S2642119728
25933,A11F2S2642119705,1,2026-08-19 6:17,17:43.0,17:43.0,A11F2S2642119705
25934,A11F2S2642119699,6,2026-08-19 6:17,17:43.0,17:43.0,A11F2S2642119699
25935,A11F2S2642119715,3,2026-08-19 6:17,17:43.0,17:43.0,A11F2S2642119715
25936,A11F2S2642119700,5,2026-08-19 6:17,17:43.0,17:43.0,A11F2S2642119700
25937,A11F2S2642119714,4,2026-08-19 6:17,17:43.0,17:43.0,A11F2S2642119714
25938,A11F2S2642119716,2,2026-08-19 6:17,17:43.0,17:43.0,A11F2S2642119716
25939,A11F2S2642119593,2,2026-08-19 6:17,17:36.0,17:36.0,A11F2S2642119593
25940,A11F2S2642119594,1,2026-08-19 6:17,17:36.0,17:36.0,A11F2S2642119594
25941,A11F2S2642119724,5,2026-08-19 6:17,17:36.0,17:36.0,A11F2S2642119724
25942,A11F2S2642119718,4,2026-08-19 6:17,17:36.0,17:36.0,A11F2S2642119718
25943,A11F2S2642119592,3,2026-08-19 6:17,17:36.0,17:36.0,A11F2S2642119592
25944,A11F2S2642119706,6,2026-08-19 6:17,17:36.0,17:36.0,A11F2S2642119706
25945,A11F2S2642119588,1,2026-08-19 6:17,17:27.0,17:27.0,A11F2S2642119588
25946,A11F2S2642119596,5,2026-08-19 6:17,17:27.0,17:27.0,A11F2S2642119596
25947,A11F2S2642119595,6,2026-08-19 6:17,17:27.0,17:27.0,A11F2S2642119595
25948,A11F2S2642119585,4,2026-08-19 6:17,17:27.0,17:27.0,A11F2S2642119585
25949,A11F2S2642119586,3,2026-08-19 6:17,17:27.0,17:27.0,A11F2S2642119586
25950,A11F2S2642119587,2,2026-08-19 6:17,17:27.0,17:27.0,A11F2S2642119587
25951,A11F2S2642119573,4,2026-08-19 6:17,17:19.0,17:19.0,A11F2S2642119573
25952,A11F2S2642119575,2,2026-08-19 6:17,17:19.0,17:19.0,A11F2S2642119575
25953,A11F2S2642119583,6,2026-08-19 6:17,17:19.0,17:19.0,A11F2S2642119583
25954,A11F2S2642119576,1,2026-08-19 6:17,17:19.0,17:19.0,A11F2S2642119576
25955,A11F2S2642119584,5,2026-08-19 6:17,17:19.0,17:19.0,A11F2S2642119584
25956,A11F2S2642119574,3,2026-08-19 6:17,17:19.0,17:19.0,A11F2S2642119574
25957,A11F2S2642119578,5,2026-08-19 6:17,17:11.0,17:11.0,A11F2S2642119578
25958,A11F2S2642119591,4,2026-08-19 6:17,17:11.0,17:11.0,A11F2S2642119591
25959,A11F2S2642119892,3,2026-08-19 6:17,17:11.0,17:11.0,A11F2S2642119892
25960,A11F2S2642119577,6,2026-08-19 6:17,17:11.0,17:11.0,A11F2S2642119577
25961,A11F2S2642119882,2,2026-08-19 6:17,17:11.0,17:11.0,A11F2S2642119882
25962,A11F2S2642119883,1,2026-08-19 6:17,17:11.0,17:11.0,A11F2S2642119883
25963,A11F2S2642119898,3,2026-08-19 6:16,17:03.0,17:03.0,A11F2S2642119898
25964,A11F2S2642119897,4,2026-08-19 6:16,17:03.0,17:03.0,A11F2S2642119897
25965,A11F2S2642119888,1,2026-08-19 6:16,17:03.0,17:03.0,A11F2S2642119888
25966,A11F2S2642119881,5,2026-08-19 6:16,17:03.0,17:03.0,A11F2S2642119881
25967,A11F2S2642119884,6,2026-08-19 6:16,17:03.0,17:03.0,A11F2S2642119884
25968,A11F2S2642119887,2,2026-08-19 6:16,17:03.0,17:03.0,A11F2S2642119887
25969,A11F2S2642119885,4,2026-08-19 6:16,16:55.0,16:55.0,A11F2S2642119885
25970,A11F2S2642119875,2,2026-08-19 6:16,16:55.0,16:55.0,A11F2S2642119875
25971,A11F2S2642119872,5,2026-08-19 6:16,16:55.0,16:55.0,A11F2S2642119872
25972,A11F2S2642119876,1,2026-08-19 6:16,16:55.0,16:55.0,A11F2S2642119876
25973,A11F2S2642119886,3,2026-08-19 6:16,16:55.0,16:55.0,A11F2S2642119886
25974,A11F2S2642119871,6,2026-08-19 6:16,16:55.0,16:55.0,A11F2S2642119871
25975,A11F2S2642119878,5,2026-08-19 6:16,16:47.0,16:47.0,A11F2S2642119878
25976,A11F2S2642119556,3,2026-08-19 6:16,16:47.0,16:47.0,A11F2S2642119556
25977,A11F2S2642119877,6,2026-08-19 6:16,16:47.0,16:47.0,A11F2S2642119877
25978,A11F2S2642119557,2,2026-08-19 6:16,16:47.0,16:47.0,A11F2S2642119557
25979,A11F2S2642119558,1,2026-08-19 6:16,16:47.0,16:47.0,A11F2S2642119558
25980,A11F2S2642119891,4,2026-08-19 6:16,16:47.0,16:47.0,A11F2S2642119891
25981,A11F2S2642119551,2,2026-08-19 6:16,16:39.0,16:39.0,A11F2S2642119551
25982,A11F2S2642119559,6,2026-08-19 6:16,16:39.0,16:39.0,A11F2S2642119559
25983,A11F2S2642119550,3,2026-08-19 6:16,16:39.0,16:39.0,A11F2S2642119550
25984,A11F2S2642119560,5,2026-08-19 6:16,16:39.0,16:39.0,A11F2S2642119560
25985,A11F2S2642119552,1,2026-08-19 6:16,16:39.0,16:39.0,A11F2S2642119552
25986,A11F2S2642119549,4,2026-08-19 6:16,16:39.0,16:39.0,A11F2S2642119549
25987,A11F2S2642119541,1,2026-08-19 6:16,16:30.0,16:30.0,A11F2S2642119541
25988,A11F2S2642119548,5,2026-08-19 6:16,16:30.0,16:30.0,A11F2S2642119548
25989,A11F2S2642119538,3,2026-08-19 6:16,16:30.0,16:30.0,A11F2S2642119538
25990,A11F2S2642119537,4,2026-08-19 6:16,16:30.0,16:30.0,A11F2S2642119537
25991,A11F2S2642119540,2,2026-08-19 6:16,16:30.0,16:30.0,A11F2S2642119540
25992,A11F2S2642119547,6,2026-08-19 6:16,16:30.0,16:30.0,A11F2S2642119547
25993,A11F2S2642119863,2,2026-08-19 6:16,16:22.0,16:22.0,A11F2S2642119863
25994,A11F2S2642119542,6,2026-08-19 6:16,16:22.0,16:22.0,A11F2S2642119542
25995,A11F2S2642119531,5,2026-08-19 6:16,16:22.0,16:22.0,A11F2S2642119531
25996,A11F2S2642119555,4,2026-08-19 6:16,16:22.0,16:22.0,A11F2S2642119555
25997,A11F2S2642119864,1,2026-08-19 6:16,16:22.0,16:22.0,A11F2S2642119864
25998,A11F2S2642119874,3,2026-08-19 6:16,16:22.0,16:22.0,A11F2S2642119874
25999,A11F2S2642119866,5,2026-08-19 6:16,16:14.0,16:14.0,A11F2S2642119866
26000,A11F2S2642119865,6,2026-08-19 6:16,16:14.0,16:14.0,A11F2S2642119865
26001,A11F2S2642119880,3,2026-08-19 6:16,16:14.0,16:14.0,A11F2S2642119880
26002,A11F2S2642119869,2,2026-08-19 6:16,16:14.0,16:14.0,A11F2S2642119869
26003,A11F2S2642119879,4,2026-08-19 6:16,16:14.0,16:14.0,A11F2S2642119879
26004,A11F2S2642119870,1,2026-08-19 6:16,16:14.0,16:14.0,A11F2S2642119870
26005,A11F2S2642119867,4,2026-08-19 6:15,16:06.0,16:06.0,A11F2S2642119867
26006,A11F2S2642119854,6,2026-08-19 6:15,16:06.0,16:06.0,A11F2S2642119854
26007,A11F2S2642119858,1,2026-08-19 6:15,16:06.0,16:06.0,A11F2S2642119858
26008,A11F2S2642119857,2,2026-08-19 6:15,16:06.0,16:06.0,A11F2S2642119857
26009,A11F2S2642119868,3,2026-08-19 6:15,16:06.0,16:06.0,A11F2S2642119868
26010,A11F2S2642119855,5,2026-08-19 6:15,16:06.0,16:06.0,A11F2S2642119855
26011,A11F2S2642120036,1,2026-08-19 6:15,15:57.0,15:57.0,A11F2S2642120036
26012,A11F2S2642119859,6,2026-08-19 6:15,15:57.0,15:57.0,A11F2S2642119859
26013,A11F2S2642119873,4,2026-08-19 6:15,15:57.0,15:57.0,A11F2S2642119873
26014,A11F2S2642119861,5,2026-08-19 6:15,15:57.0,15:57.0,A11F2S2642119861
26015,A11F2S2642120034,3,2026-08-19 6:15,15:57.0,15:57.0,A11F2S2642120034
26016,A11F2S2642120035,2,2026-08-19 6:15,15:57.0,15:57.0,A11F2S2642120035
26017,A11F2S2642120040,2,2026-08-19 6:15,15:49.0,15:49.0,A11F2S2642120040
26018,A11F2S2642120041,1,2026-08-19 6:15,15:49.0,15:49.0,A11F2S2642120041
26019,A11F2S2642120037,5,2026-08-19 6:15,15:49.0,15:49.0,A11F2S2642120037
26020,A11F2S2642120039,3,2026-08-19 6:15,15:49.0,15:49.0,A11F2S2642120039
26021,A11F2S2642120038,4,2026-08-19 6:15,15:49.0,15:49.0,A11F2S2642120038
26022,A11F2S2642120048,6,2026-08-19 6:15,15:49.0,15:49.0,A11F2S2642120048
26023,A11F2S2642120027,5,2026-08-19 6:15,15:41.0,15:41.0,A11F2S2642120027
26024,A11F2S2642120026,6,2026-08-19 6:15,15:41.0,15:41.0,A11F2S2642120026
26025,A11F2S2642120029,4,2026-08-19 6:15,15:41.0,15:41.0,A11F2S2642120029
26026,A11F2S2642120019,2,2026-08-19 6:15,15:41.0,15:41.0,A11F2S2642120019
26027,A11F2S2642120028,1,2026-08-19 6:15,15:41.0,15:41.0,A11F2S2642120028
26028,A11F2S2642120030,3,2026-08-19 6:15,15:41.0,15:41.0,A11F2S2642120030
26029,A11F2S2642120033,4,2026-08-19 6:15,15:33.0,15:33.0,A11F2S2642120033
26030,A11F2S2642119900,1,2026-08-19 6:15,15:33.0,15:33.0,A11F2S2642119900
26031,A11F2S2642119910,3,2026-08-19 6:15,15:33.0,15:33.0,A11F2S2642119910
26032,A11F2S2642120042,6,2026-08-19 6:15,15:33.0,15:33.0,A11F2S2642120042
26033,A11F2S2642119899,2,2026-08-19 6:15,15:33.0,15:33.0,A11F2S2642119899
26034,A11F2S2642120032,5,2026-08-19 6:15,15:33.0,15:33.0,A11F2S2642120032
26035,A11F2S2642119905,2,2026-08-19 6:15,15:25.0,15:25.0,A11F2S2642119905
26036,A11F2S2642119902,5,2026-08-19 6:15,15:25.0,15:25.0,A11F2S2642119902
26037,A11F2S2642119915,4,2026-08-19 6:15,15:25.0,15:25.0,A11F2S2642119915
26038,A11F2S2642119901,6,2026-08-19 6:15,15:25.0,15:25.0,A11F2S2642119901
26039,A11F2S2642119916,3,2026-08-19 6:15,15:25.0,15:25.0,A11F2S2642119916
26040,A11F2S2642119906,1,2026-08-19 6:15,15:25.0,15:25.0,A11F2S2642119906
26041,A11F2S2642119893,2,2026-08-19 6:15,15:16.0,15:16.0,A11F2S2642119893
26042,A11F2S2642119904,3,2026-08-19 6:15,15:16.0,15:16.0,A11F2S2642119904
26043,A11F2S2642119890,5,2026-08-19 6:15,15:16.0,15:16.0,A11F2S2642119890
26044,A11F2S2642119889,6,2026-08-19 6:15,15:16.0,15:16.0,A11F2S2642119889
26045,A11F2S2642119894,1,2026-08-19 6:15,15:16.0,15:16.0,A11F2S2642119894
26046,A11F2S2642119903,4,2026-08-19 6:15,15:16.0,15:16.0,A11F2S2642119903
26047,A11F2S2642119991,2,2026-08-19 6:14,15:09.0,15:09.0,A11F2S2642119991
26048,A11F2S2642119895,6,2026-08-19 6:14,15:09.0,15:09.0,A11F2S2642119895
26049,A11F2S2642119909,4,2026-08-19 6:14,15:09.0,15:09.0,A11F2S2642119909
26050,A11F2S2642119896,5,2026-08-19 6:14,15:09.0,15:09.0,A11F2S2642119896
26051,A11F2S2642119990,3,2026-08-19 6:14,15:09.0,15:09.0,A11F2S2642119990
26052,A11F2S2642120000,1,2026-08-19 6:14,15:09.0,15:09.0,A11F2S2642120000
26053,A11F2S2642119996,2,2026-08-19 6:14,15:00.0,15:00.0,A11F2S2642119996
26054,A11F2S2642120004,6,2026-08-19 6:14,15:00.0,15:00.0,A11F2S2642120004
26055,A11F2S2642119997,1,2026-08-19 6:14,15:00.0,15:00.0,A11F2S2642119997
26056,A11F2S2642119995,3,2026-08-19 6:14,15:00.0,15:00.0,A11F2S2642119995
26057,A11F2S2642120005,5,2026-08-19 6:14,15:00.0,15:00.0,A11F2S2642120005
26058,A11F2S2642120006,4,2026-08-19 6:14,15:00.0,15:00.0,A11F2S2642120006
26059,A11F2S2642119984,2,2026-08-19 6:14,14:52.0,14:52.0,A11F2S2642119984
26060,A11F2S2642119992,6,2026-08-19 6:14,14:52.0,14:52.0,A11F2S2642119992
26061,A11F2S2642119985,1,2026-08-19 6:14,14:52.0,14:52.0,A11F2S2642119985
26062,A11F2S2642119994,4,2026-08-19 6:14,14:52.0,14:52.0,A11F2S2642119994
26063,A11F2S2642119993,5,2026-08-19 6:14,14:52.0,14:52.0,A11F2S2642119993
26064,A11F2S2642119983,3,2026-08-19 6:14,14:52.0,14:52.0,A11F2S2642119983
26065,A11F2S2642119989,4,2026-08-19 6:14,14:44.0,14:44.0,A11F2S2642119989
26066,A11F2S2642119999,5,2026-08-19 6:14,14:44.0,14:44.0,A11F2S2642119999
26067,A11F2S2642119917,2,2026-08-19 6:14,14:44.0,14:44.0,A11F2S2642119917
26068,A11F2S2642119918,1,2026-08-19 6:14,14:44.0,14:44.0,A11F2S2642119918
26069,A11F2S2642119928,3,2026-08-19 6:14,14:44.0,14:44.0,A11F2S2642119928
26070,A11F2S2642119998,6,2026-08-19 6:14,14:44.0,14:44.0,A11F2S2642119998
26071,A11F2S2642119923,2,2026-08-19 6:14,14:35.0,14:35.0,A11F2S2642119923
26072,A11F2S2642119919,6,2026-08-19 6:14,14:35.0,14:35.0,A11F2S2642119919
26073,A11F2S2642119924,1,2026-08-19 6:14,14:35.0,14:35.0,A11F2S2642119924
26074,A11F2S2642119933,4,2026-08-19 6:14,14:35.0,14:35.0,A11F2S2642119933
26075,A11F2S2642119920,5,2026-08-19 6:14,14:35.0,14:35.0,A11F2S2642119920
26076,A11F2S2642119934,3,2026-08-19 6:14,14:35.0,14:35.0,A11F2S2642119934
26077,A11F2S2642119921,4,2026-08-19 6:14,14:28.0,14:28.0,A11F2S2642119921
26078,A11F2S2642119907,6,2026-08-19 6:14,14:28.0,14:28.0,A11F2S2642119907
26079,A11F2S2642119911,2,2026-08-19 6:14,14:28.0,14:28.0,A11F2S2642119911
26080,A11F2S2642119912,1,2026-08-19 6:14,14:28.0,14:28.0,A11F2S2642119912
26081,A11F2S2642119922,3,2026-08-19 6:14,14:28.0,14:28.0,A11F2S2642119922
26082,A11F2S2642119908,5,2026-08-19 6:14,14:28.0,14:28.0,A11F2S2642119908
26083,A11F2S2642119927,4,2026-08-19 6:14,14:19.0,14:19.0,A11F2S2642119927
26084,A11F2S2642120007,3,2026-08-19 6:14,14:19.0,14:19.0,A11F2S2642120007
26085,A11F2S2642119914,5,2026-08-19 6:14,14:19.0,14:19.0,A11F2S2642119914
26086,A11F2S2642119913,6,2026-08-19 6:14,14:19.0,14:19.0,A11F2S2642119913
26087,A11F2S2642120008,1,2026-08-19 6:14,14:19.0,14:19.0,A11F2S2642120008
26088,A11F2S2642120009,2,2026-08-19 6:14,14:19.0,14:19.0,A11F2S2642120009
26089,A11F2S2642120023,3,2026-08-19 6:14,14:11.0,14:11.0,A11F2S2642120023
26090,A11F2S2642120021,5,2026-08-19 6:14,14:11.0,14:11.0,A11F2S2642120021
26091,A11F2S2642120024,2,2026-08-19 6:14,14:11.0,14:11.0,A11F2S2642120024
26092,A11F2S2642120020,6,2026-08-19 6:14,14:11.0,14:11.0,A11F2S2642120020
26093,A11F2S2642120013,1,2026-08-19 6:14,14:11.0,14:11.0,A11F2S2642120013
26094,A11F2S2642120022,4,2026-08-19 6:14,14:11.0,14:11.0,A11F2S2642120022
26095,A11F2S2642120010,6,2026-08-19 6:13,14:03.0,14:03.0,A11F2S2642120010
26096,A11F2S2642120011,5,2026-08-19 6:13,14:03.0,14:03.0,A11F2S2642120011
26097,A11F2S2642120002,2,2026-08-19 6:13,14:03.0,14:03.0,A11F2S2642120002
26098,A11F2S2642120003,1,2026-08-19 6:13,14:03.0,14:03.0,A11F2S2642120003
26099,A11F2S2642120012,4,2026-08-19 6:13,14:03.0,14:03.0,A11F2S2642120012
26100,A11F2S2642120001,3,2026-08-19 6:13,14:03.0,14:03.0,A11F2S2642120001
26101,A11F2S2642119953,2,2026-08-19 6:13,13:55.0,13:55.0,A11F2S2642119953
26102,A11F2S2642119964,3,2026-08-19 6:13,13:55.0,13:55.0,A11F2S2642119964
26103,A11F2S2642119954,1,2026-08-19 6:13,13:55.0,13:55.0,A11F2S2642119954
26104,A11F2S2642120015,6,2026-08-19 6:13,13:55.0,13:55.0,A11F2S2642120015
26105,A11F2S2642120018,4,2026-08-19 6:13,13:55.0,13:55.0,A11F2S2642120018
26106,A11F2S2642120017,5,2026-08-19 6:13,13:55.0,13:55.0,A11F2S2642120017
26107,A11F2S2642119955,6,2026-08-19 6:13,13:47.0,13:47.0,A11F2S2642119955
26108,A11F2S2642119969,4,2026-08-19 6:13,13:47.0,13:47.0,A11F2S2642119969
26109,A11F2S2642119959,2,2026-08-19 6:13,13:47.0,13:47.0,A11F2S2642119959
26110,A11F2S2642119960,1,2026-08-19 6:13,13:47.0,13:47.0,A11F2S2642119960
26111,A11F2S2642119968,5,2026-08-19 6:13,13:47.0,13:47.0,A11F2S2642119968
26112,A11F2S2642119970,3,2026-08-19 6:13,13:47.0,13:47.0,A11F2S2642119970
26113,A11F2S2642119956,5,2026-08-19 6:13,13:39.0,13:39.0,A11F2S2642119956
26114,A11F2S2642119958,3,2026-08-19 6:13,13:39.0,13:39.0,A11F2S2642119958
26115,A11F2S2642119947,2,2026-08-19 6:13,13:39.0,13:39.0,A11F2S2642119947
26116,A11F2S2642119957,4,2026-08-19 6:13,13:39.0,13:39.0,A11F2S2642119957
26117,A11F2S2642119948,1,2026-08-19 6:13,13:39.0,13:39.0,A11F2S2642119948
26118,A11F2S2642119943,6,2026-08-19 6:13,13:39.0,13:39.0,A11F2S2642119943
26119,A11F2S2642120052,2,2026-08-19 6:13,13:31.0,13:31.0,A11F2S2642120052
26120,A11F2S2642119949,6,2026-08-19 6:13,13:31.0,13:31.0,A11F2S2642119949
26121,A11F2S2642119962,5,2026-08-19 6:13,13:31.0,13:31.0,A11F2S2642119962
26122,A11F2S2642120051,3,2026-08-19 6:13,13:31.0,13:31.0,A11F2S2642120051
26123,A11F2S2642119963,4,2026-08-19 6:13,13:31.0,13:31.0,A11F2S2642119963
26124,A11F2S2642120053,1,2026-08-19 6:13,13:31.0,13:31.0,A11F2S2642120053
26125,A11F2S2642120066,6,2026-08-19 6:13,13:23.0,13:23.0,A11F2S2642120066
26126,A11F2S2642120055,5,2026-08-19 6:13,13:23.0,13:23.0,A11F2S2642120055
26127,A11F2S2642120057,3,2026-08-19 6:13,13:23.0,13:23.0,A11F2S2642120057
26128,A11F2S2642120059,1,2026-08-19 6:13,13:23.0,13:23.0,A11F2S2642120059
26129,A11F2S2642120058,2,2026-08-19 6:13,13:23.0,13:23.0,A11F2S2642120058
26130,A11F2S2642120056,4,2026-08-19 6:13,13:23.0,13:23.0,A11F2S2642120056
26131,A11F2S2642120054,6,2026-08-19 6:13,13:15.0,13:15.0,A11F2S2642120054
26132,A11F2S2642120043,5,2026-08-19 6:13,13:15.0,13:15.0,A11F2S2642120043
26133,A11F2S2642120047,1,2026-08-19 6:13,13:15.0,13:15.0,A11F2S2642120047
26134,A11F2S2642120046,2,2026-08-19 6:13,13:15.0,13:15.0,A11F2S2642120046
26135,A11F2S2642120044,4,2026-08-19 6:13,13:15.0,13:15.0,A11F2S2642120044
26136,A11F2S2642120045,3,2026-08-19 6:13,13:15.0,13:15.0,A11F2S2642120045
26137,A11F2S2642120050,4,2026-08-19 6:12,13:06.0,13:06.0,A11F2S2642120050
26138,A11F2S2642120060,6,2026-08-19 6:12,13:06.0,13:06.0,A11F2S2642120060
26139,A11F2S2642119946,3,2026-08-19 6:12,13:06.0,13:06.0,A11F2S2642119946
26140,A11F2S2642119935,2,2026-08-19 6:12,13:06.0,13:06.0,A11F2S2642119935
26141,A11F2S2642120049,5,2026-08-19 6:12,13:06.0,13:06.0,A11F2S2642120049
26142,A11F2S2642119936,1,2026-08-19 6:12,13:06.0,13:06.0,A11F2S2642119936
26143,A11F2S2642119937,6,2026-08-19 6:12,12:58.0,12:58.0,A11F2S2642119937
26144,A11F2S2642119951,4,2026-08-19 6:12,12:58.0,12:58.0,A11F2S2642119951
26145,A11F2S2642119950,5,2026-08-19 6:12,12:58.0,12:58.0,A11F2S2642119950
26146,A11F2S2642119941,2,2026-08-19 6:12,12:58.0,12:58.0,A11F2S2642119941
26147,A11F2S2642119952,3,2026-08-19 6:12,12:58.0,12:58.0,A11F2S2642119952
26148,A11F2S2642119942,1,2026-08-19 6:12,12:58.0,12:58.0,A11F2S2642119942
26149,A11F2S2642119939,3,2026-08-19 6:12,12:49.0,12:49.0,A11F2S2642119939
26150,A11F2S2642119930,1,2026-08-19 6:12,12:49.0,12:49.0,A11F2S2642119930
26151,A11F2S2642119938,4,2026-08-19 6:12,12:49.0,12:49.0,A11F2S2642119938
26152,A11F2S2642119929,2,2026-08-19 6:12,12:49.0,12:49.0,A11F2S2642119929
26153,A11F2S2642119925,6,2026-08-19 6:12,12:49.0,12:49.0,A11F2S2642119925
26154,A11F2S2642119926,5,2026-08-19 6:12,12:49.0,12:49.0,A11F2S2642119926
26155,A11F2S2642119945,4,2026-08-19 6:12,12:42.0,12:42.0,A11F2S2642119945
26156,A11F2S2642120070,2,2026-08-19 6:12,12:42.0,12:42.0,A11F2S2642120070
26157,A11F2S2642119931,6,2026-08-19 6:12,12:42.0,12:42.0,A11F2S2642119931
26158,A11F2S2642119932,5,2026-08-19 6:12,12:42.0,12:42.0,A11F2S2642119932
26159,A11F2S2642120071,1,2026-08-19 6:12,12:42.0,12:42.0,A11F2S2642120071
26160,A11F2S2642120069,3,2026-08-19 6:12,12:42.0,12:42.0,A11F2S2642120069
26161,A11F2S2642120083,6,2026-08-19 6:12,12:34.0,12:34.0,A11F2S2642120083
26162,A11F2S2642120075,3,2026-08-19 6:12,12:34.0,12:34.0,A11F2S2642120075
26163,A11F2S2642120074,4,2026-08-19 6:12,12:34.0,12:34.0,A11F2S2642120074
26164,A11F2S2642120073,5,2026-08-19 6:12,12:34.0,12:34.0,A11F2S2642120073
26165,A11F2S2642120076,2,2026-08-19 6:12,12:34.0,12:34.0,A11F2S2642120076
26166,A11F2S2642120084,1,2026-08-19 6:12,12:34.0,12:34.0,A11F2S2642120084
26167,A11F2S2642120072,6,2026-08-19 6:12,12:26.0,12:26.0,A11F2S2642120072
26168,A11F2S2642120061,5,2026-08-19 6:12,12:26.0,12:26.0,A11F2S2642120061
26169,A11F2S2642120064,2,2026-08-19 6:12,12:26.0,12:26.0,A11F2S2642120064
26170,A11F2S2642120062,4,2026-08-19 6:12,12:26.0,12:26.0,A11F2S2642120062
26171,A11F2S2642120063,3,2026-08-19 6:12,12:26.0,12:26.0,A11F2S2642120063
26172,A11F2S2642120065,1,2026-08-19 6:12,12:26.0,12:26.0,A11F2S2642120065
26173,A11F2S2642119971,3,2026-08-19 6:12,12:17.0,12:17.0,A11F2S2642119971
26174,A11F2S2642119972,2,2026-08-19 6:12,12:17.0,12:17.0,A11F2S2642119972
26175,A11F2S2642120067,4,2026-08-19 6:12,12:17.0,12:17.0,A11F2S2642120067
26176,A11F2S2642120077,6,2026-08-19 6:12,12:17.0,12:17.0,A11F2S2642120077
26177,A11F2S2642120078,5,2026-08-19 6:12,12:17.0,12:17.0,A11F2S2642120078
26178,A11F2S2642119973,1,2026-08-19 6:12,12:17.0,12:17.0,A11F2S2642119973
26179,A11F2S2642119979,1,2026-08-19 6:12,12:10.0,12:10.0,A11F2S2642119979
26180,A11F2S2642119977,3,2026-08-19 6:12,12:10.0,12:10.0,A11F2S2642119977
26181,A11F2S2642119988,4,2026-08-19 6:12,12:10.0,12:10.0,A11F2S2642119988
26182,A11F2S2642119986,6,2026-08-19 6:12,12:10.0,12:10.0,A11F2S2642119986
